Language_area;Journal;Year;Issue_ID;Vol;No;Listed_Translator;Translator;Author;Title;Genre;SL;TL;Notes
DE;ME;1965;202;19;1;Hesse, Eva;Hesse, Eva;Jeffers, Robinson;Mythen;Poetry;EN-AE;DE; Part of a group of 2 poems titled „Gedichte aus dem Nachlaß“
DE;ME;1965;202;19;1;Hesse, Eva;Hesse, Eva;Jeffers, Robinson;Ende der Welt;Poetry;EN-AE;DE; Part of a group of 2 poems titled „Gedichte aus dem Nachlaß“
DE;ME;1965;203;19;2;Hesse, Eva;Hesse, Eva;Eliot, T. S.;Gerontion;Poetry;EN-BE;DE;
DE;ME;1965;204;19;3;Brońska-Pampuch, Wanda;Brońska-Pampuch, Wanda;Kolakowski, Leszek;Erbauliche Geschichten aus der Heiligen Schrift zur Lehre und zur Warnung;Fictional prose;PL;DE;
DE;ME;1965;205;19;4;NONE;NONE;NONE;NONE;NONE;NONE;NONE;
DE;ME;1965;206;19;5;NONE;NONE;NONE;NONE;NONE;NONE;NONE;
DE;ME;1965;207;19;6;NONE;NONE;NONE;NONE;NONE;NONE;NONE;
DE;ME;1965;208;19;7;Anon.;Anon.;Nossak, Hans Erich;Proligio: Ein Traktat über die Zukunft des Menschen;Non-fictional prose;EN-AE;DE;Written for the University of California, published in an anthology (“Modern prophets speak for man”)
DE;ME;1965;209;19;8;Hasenclever, Walter;Hasenclever, Walter;Bellow, Saul;Herzogs Briefe;Fictional prose;EN-AE;DE;
DE;ME;1965;210;19;9;Schickel, Joachim;Schickel, Joachim;Tse-Tung, Mao;Ch‘ang-sha;Poetry;CH;DE; Part of a group of 8 poems titled „Gedichte“
DE;ME;1965;210;19;9;Schickel, Joachim;Schickel, Joachim;Tse-Tung, Mao;Ch‘ung-yang Fest;Poetry;CH;DE; Part of a group of 8 poems titled „Gedichte“
DE;ME;1965;210;19;9;Schickel, Joachim;Schickel, Joachim;Tse-Tung, Mao;K‘un-lun;Poetry;CH;DE; Part of a group of 8 poems titled „Gedichte“
DE;ME;1965;210;19;9;Schickel, Joachim;Schickel, Joachim;Tse-Tung, Mao;Für Liu Ya-tzu;Poetry;CH;DE; Part of a group of 8 poems titled „Gedichte“
DE;ME;1965;210;19;9;Schickel, Joachim;Schickel, Joachim;Tse-Tung, Mao;Schwimmen;Poetry;CH;DE; Part of a group of 8 poems titled „Gedichte“
DE;ME;1965;210;19;9;Schickel, Joachim;Schickel, Joachim;Tse-Tung, Mao;Ode an die Winterkirsche;Poetry;CH;DE; Part of a group of 8 poems titled „Gedichte“
DE;ME;1965;210;19;9;Schickel, Joachim;Schickel, Joachim;Tse-Tung, Mao;Winterwolken;Poetry;CH;DE; Part of a group of 8 poems titled „Gedichte“
DE;ME;1965;210;19;9;Schickel, Joachim;Schickel, Joachim;Tse-Tung, Mao;Für Kuo Mo-jo;Poetry;CH;DE; Part of a group of 8 poems titled „Gedichte“
DE;ME;1965;211;19;10;Fried, Erich;Fried, Erich;Rokeah, David;Wolkenstunde;Poetry;HEB;DE; Part of a group of 5 poems titled „Neue Gedichte“
DE;ME;1965;211;19;10;Fried, Erich;Fried, Erich;Rokeah, David;Aus Narben;Poetry;HEB;DE; Part of a group of 5 poems titled „Neue Gedichte“
DE;ME;1965;211;19;10;Fried, Erich;Fried, Erich;Rokeah, David;Besser nicht;Poetry;HEB;DE; Part of a group of 5 poems titled „Neue Gedichte“
DE;ME;1965;211;19;10;Fried, Erich;Fried, Erich;Rokeah, David;Schon Herbst;Poetry;HEB;DE; Part of a group of 5 poems titled „Neue Gedichte“
DE;ME;1965;211;19;10;Fried, Erich;Fried, Erich;Rokeah, David;Wieder Licht;Poetry;HEB;DE; Part of a group of 5 poems titled „Neue Gedichte“
DE;ME;1965;212;19;11;Anon.;Anon.;Steiner, George;Aufzeichnung eines Überlebenden;Life-writing;EN-AE;DE;
DE;ME;1965;212;19;11;Dietz, Günter;Dietz, Günter;Ritsos, Jannis;Aus den „Zeugenerklärungen“;Poetry;GR;DE;
DE;ME;1965;212;19;11;Kemp, Friedhelm;Kemp, Friedhelm;Jouhandeau, Marcel;Veronicaeana;Fictional prose;FR;DE;
DE;ME;1965;213;19;12;Dedecius, Karl;Dedecius, Karl;Milosz, Czeslaw;Armer Poet;Non-fictional prose;PL;DE;
